"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LOC111098095|LOC111098095",81.9846316529625,0.0701349928571858,0.219614866440571,0.319354486305529,0.749457719853342,0.880088220295968
"gene-LOC119869576|LOC119869576",69.5545824274876,0.0703553561800138,0.220394491771972,0.319224657632579,0.749556160265481,0.880088220295968
"gene-LOC111092420|LOC111092420",33.2711074005655,0.762886746738909,2.38839906593568,0.319413433717802,0.749413025314557,0.880088220295968
"gene-LOC111092091|LOC111092091",264.757158669076,-0.326102836869526,1.02194182026945,-0.319101176213284,0.749649791764674,0.880151962399891
"gene-LOC111096671|LOC111096671",32.5114116610586,-0.328689539231701,1.03023519813979,-0.319043204721785,0.749693750725039,0.880157381131979
"gene-SERBP1|SERBP1",6631.82712339218,-0.04877297581719,0.152944591610312,-0.318893105690582,0.74980757247055,0.880198625373284
"gene-TMEM269|TMEM269",282.295448577391,-0.410503040146453,1.28708546034182,-0.318940002661077,0.74977200939694,0.880198625373284
"gene-C24H20orf141|C24H20orf141",60.5135945705614,-0.368646551674359,1.15632168735055,-0.318809683937546,0.749870834458613,0.88021250039654
"gene-LOC119866371|LOC119866371",15.1456476955012,-0.120938223312217,0.379385764802168,-0.318773750974237,0.749898084352852,0.88021250039654
"gene-PSME3IP1|PSME3IP1",1749.82505192595,-0.129875417782558,0.407585968800518,-0.318645458195647,0.74999537819748,0.880234332178576
"gene-LOC106558287|LOC106558287",169.726441373727,-0.336126545292449,1.05477163639463,-0.318672339769563,0.749974991594514,0.880234332178576
"gene-LOC111095780|LOC111095780",19.6501136741564,-0.301632550000471,0.946776701211865,-0.318588902340313,0.750038269923182,0.880238492102167
"gene-DOCK6|DOCK6",1078.71847243517,-0.173801144279246,0.545699915304038,-0.318492159161162,0.750111641339905,0.880278420417302
"gene-GPRC5B|GPRC5B",2031.55809161408,0.150505533803873,0.472842902097626,0.318299234558032,0.750257964879021,0.880357772478813
"gene-LOC102152727|LOC102152727",44.6372226400604,-0.348723197554436,1.09553490692273,-0.318313177746176,0.750247389375788,0.880357772478813
"gene-LOC111095140|LOC111095140",42.5111555964117,0.153634084846668,0.482769279789513,0.318235006406481,0.750306680672526,0.880368758697423
"gene-LOC111092815|LOC111092815",22.2781324718455,-0.413200705140182,1.30025476005638,-0.317784420279503,0.750648469400085,0.880377040971496
"gene-LOC100688503|LOC100688503",17.8466846927077,-0.230247993277471,0.724076440071768,-0.317988516867984,0.75049364739588,0.880377040971496
"gene-LOC119873574|LOC119873574",29.7018245460362,0.112483236439048,0.353731068746275,0.317990830824449,0.750491892150358,0.880377040971496
"gene-LOC102153297|LOC102153297",81.7352763181808,-0.354492954901489,1.11559616034231,-0.317761003043177,0.750666233707549,0.880377040971496
"gene-SRSF3|SRSF3",2600.31808325564,0.0783297014941529,0.246506805324361,0.317758779077455,0.750667920814057,0.880377040971496
"gene-ASNS|ASNS",1743.75606964447,-0.23227145050433,0.730874530971811,-0.317799349493666,0.750637144172333,0.880377040971496
"gene-HARBI1|HARBI1",384.604977209936,-0.0668328600776448,0.210145343341305,-0.318031601438339,0.750460965921487,0.880377040971496
"gene-LOC119866871|LOC119866871",43.9272584192628,-0.204960566422039,0.64474584851265,-0.317893580695181,0.750565662090658,0.880377040971496
"gene-LOC111093878|LOC111093878",168.150223381017,-0.314555555425689,0.989911257906125,-0.317761367913969,0.750665956915677,0.880377040971496
"gene-MRPL1|MRPL1",428.361991223967,-0.0609043485547112,0.19174736022377,-0.317628093985938,0.750767060976846,0.880447154598083
"gene-LOC119870165|LOC119870165",51.6401055072396,-0.352403837968947,1.11111826181429,-0.31716141303764,0.751121127478893,0.880454184963326
"gene-UBE2D2|UBE2D2",1982.0584300681,-0.0594542779033997,0.187462259496383,-0.317153319623499,0.751127268339595,0.880454184963326
"gene-LOC119870306|LOC119870306",83.1984075635154,-0.357789094282836,1.12723310099424,-0.317404708899392,0.750936534623975,0.880454184963326
"gene-LOC111092714|LOC111092714",63.6780124614551,-0.249649855616537,0.786664265134643,-0.317352480189001,0.750976160265117,0.880454184963326
"gene-HEATR6|HEATR6",767.782099252444,-0.10733560673724,0.338401877599094,-0.317183839223258,0.751104111740784,0.880454184963326
"gene-LOC119873606|LOC119873606",36.525325292766,0.18725976546083,0.589926300846607,0.317429084263732,0.750918041391217,0.880454184963326
"gene-LOC119865667|LOC119865667",2204.26716610625,-0.334728716409674,1.05465597973176,-0.31738189783441,0.750953841175268,0.880454184963326
"gene-LOC102154876|LOC102154876",45.5912652223569,-0.316402625812815,0.996640286313478,-0.317469231535053,0.750887582555015,0.880454184963326
"gene-SPRY3|SPRY3",80.2584402901421,-0.148653720974627,0.46859564590448,-0.317232399135287,0.751067267604319,0.880454184963326
"gene-RELN|RELN",293.678386970591,0.19246544263986,0.607095644316659,0.31702655823943,0.751223450325712,0.880520790487086
"gene-AP5B1|AP5B1",386.434065646978,0.066875654306884,0.211067188992516,0.316845335488194,0.751360962354221,0.880635830084679
"gene-CCDC117|CCDC117",1243.93178626972,-0.0895914682398573,0.28292140158125,-0.31666557474666,0.75149737280894,0.880749566592037
"gene-DCAF13|DCAF13",1560.92768556374,-0.139033824736381,0.439179774852706,-0.316576110051997,0.751565265497046,0.880782993055394
"gene-LOC111090358|LOC111090358",17.735212345415,-0.314956293792329,0.995200474768068,-0.316475224618165,0.751641827426788,0.880826575241733
"gene-PRKCD|PRKCD",1541.63305847496,0.191329617098844,0.604788935198266,0.316357667879822,0.751731044288973,0.880884982022346
"gene-LOC608797|LOC608797",660.122275446058,0.0777321870535351,0.24656914360416,0.31525512851002,0.752567951392947,0.880889809484075
"gene-LOC106557863|LOC106557863",52.4075056338225,-0.370276211757428,1.1741551106603,-0.315355448692975,0.752491789074252,0.880889809484075
"gene-FOXF1|FOXF1",39.1701561096857,0.200975920808534,0.63619114438891,0.31590493294524,0.75207466757583,0.880889809484075
"gene-LOC119872646|LOC119872646",23.8004337292599,-0.220970557813633,0.699792405731625,-0.315765869997704,0.752180225446197,0.880889809484075
"gene-GOSR1|GOSR1",1656.21290642268,-0.0660084449680558,0.208848922387125,-0.316058345973658,0.751958222435391,0.880889809484075
"gene-LOC111097679|LOC111097679",24.0748994176999,-0.397340846164871,1.25932783298016,-0.315518196103532,0.75236823760525,0.880889809484075
"gene-LRRC19|LRRC19",23.0420059032085,0.430428450526154,1.36453220590673,0.315440301564839,0.75242737130116,0.880889809484075
"gene-LOC119864623|LOC119864623",261.151516473707,-0.0844663953132228,0.267896120403051,-0.31529532860029,0.752537431501379,0.880889809484075
"gene-STRIP2|STRIP2",1927.32216291175,-0.237174190189115,0.751521812930571,-0.315591891157824,0.752312293288888,0.880889809484075
"gene-HILPDA|HILPDA",348.820175061471,0.155404052649772,0.491418979748695,0.316235349170363,0.751823878657076,0.880889809484075
"gene-TDG|TDG",907.038633465432,0.103085255806562,0.326361711110617,0.31586197858738,0.752107272247319,0.880889809484075
"gene-LOC102157059|LOC102157059",27.4011144936077,-0.264687111387083,0.838790498369169,-0.315558070700259,0.752337967338417,0.880889809484075
"gene-MBOAT2|MBOAT2",1457.60332755199,-0.182075202489249,0.577489278892668,-0.315287589127849,0.752543307275524,0.880889809484075
"gene-LOC102152605|LOC102152605",108.085851293259,0.0868628385945299,0.275382426437504,0.315426222792189,0.752438059366744,0.880889809484075
"gene-LOC102154288|LOC102154288",44.486120819397,-0.0711919784806356,0.225854985335623,-0.315211011945756,0.752601445115065,0.880889809484075
"gene-LIMS2|LIMS2",639.723072387757,-0.14477799284794,0.458732793439165,-0.31560419250284,0.752302955063875,0.880889809484075
"gene-COPE|COPE",3641.44928267377,-0.105909599147345,0.335312835630246,-0.315853101621596,0.752114010397694,0.880889809484075
"gene-LOC100855475|LOC100855475",35.1899174288873,0.111824748701419,0.354090092671099,0.315808747592633,0.752147678053568,0.880889809484075
"gene-ZMYM5|ZMYM5",944.700292299062,-0.118195173864084,0.373896478274,-0.316117376685927,0.751913417838891,0.880889809484075
"gene-LOC111092558|LOC111092558",218.8695661217,-0.274494902407623,0.870054968325655,-0.315491448702218,0.752388542750659,0.880889809484075
"gene-ZBTB10|ZBTB10",910.931629370191,0.0579653777253311,0.18361815797108,0.315684343889676,0.752242111248503,0.880889809484075
"gene-OR5AC26|OR5AC26",90.0045329020439,-0.344179960947758,1.08841769059356,-0.316220476681212,0.751835166448555,0.880889809484075
"gene-LOC448801|LOC448801",33.6842418371174,-0.257888814887548,0.81844760332039,-0.315095082252437,0.752689462279037,0.88091170004064
"gene-RGL1|RGL1",1410.36424498524,0.0876826800960969,0.278346288934756,0.315012930230406,0.752751836408142,0.88091170004064
"gene-CRIP2|CRIP2",2087.03668730406,0.17105170388116,0.542924541087193,0.315056128313215,0.752719037953989,0.88091170004064
"gene-LOC102153525|LOC102153525",517.762759720873,-0.270848938946737,0.860178695870671,-0.31487520005664,0.752856412010057,0.88091170004064
"gene-DCDC2C|DCDC2C",2320.31268415041,-0.334767400759719,1.06307526084915,-0.314904704387831,0.752834009614919,0.88091170004064
"gene-PASD1|PASD1",410.890456777269,-0.285647843930273,0.90708746045663,-0.314906617479286,0.752832557027554,0.88091170004064
"gene-C8H14orf39|C8H14orf39",423.838213147817,-0.339946797608936,1.07991886433264,-0.314789202074929,0.752921710755061,0.880942028833759
"gene-LOC102153128|LOC102153128",920.800419771573,-0.0932049214312419,0.296153141058043,-0.3147186658168,0.752975270647094,0.880958620346537
"gene-LRRD1|LRRD1",150.920026995464,-0.345630518036449,1.09856088817492,-0.314621175536894,0.753049299339056,0.880999156757349
"gene-LOC483960|LOC483960",56.1866875297773,-0.328549922008178,1.04533484299165,-0.314301129643684,0.753292340335087,0.881011021108712
"gene-CCDC28B|CCDC28B",109.548588916195,0.118044262265622,0.376040451813045,0.313913733739235,0.753586559244886,0.881011021108712
"gene-LOC119871575|LOC119871575",115.564528517538,-0.316148801480098,1.00726417735928,-0.313868802828804,0.753620685627517,0.881011021108712
"gene-LOC489516|LOC489516",115.05868078454,-0.207799604373771,0.661544934804225,-0.314112607385114,0.753435514489232,0.881011021108712
"gene-LOC111095944|LOC111095944",15.7050247631137,-0.432985524243081,1.37913693990874,-0.313953974919802,0.753555995262229,0.881011021108712
"gene-FOXC2|FOXC2",124.035868949053,-0.310473182947427,0.98933037675333,-0.313821540551805,0.753656583272796,0.881011021108712
"gene-LOC119872267|LOC119872267",98.02292336005,-0.184000860777727,0.585324960837055,-0.314356764342653,0.753250089910948,0.881011021108712
"gene-LOC102156495|LOC102156495",1030.4365231547,-0.350019316837227,1.11489444383009,-0.313948391055548,0.753560236295901,0.881011021108712
"gene-DDX59|DDX59",1100.16516306052,-0.137842979355734,0.439108013473987,-0.313915882029104,0.753584927565945,0.881011021108712
"gene-STAT2|STAT2",1436.02728831455,0.0836223736559877,0.266495236779922,0.313785622086165,0.753683865182381,0.881011021108712
"gene-RRAGD|RRAGD",523.032996356892,0.161338045567552,0.51360092959163,0.314131140097105,0.753421439354338,0.881011021108712
"gene-LOC102156582|LOC102156582",41.0311931641512,0.0969634890504309,0.309019263559381,0.313778137756122,0.753689549952105,0.881011021108712
"gene-PRDX5|PRDX5",3223.01043030403,-0.0901079566350548,0.286965726894114,-0.314002503401054,0.753519137422325,0.881011021108712
"gene-NDUFC2|NDUFC2",1694.92786314476,-0.0809979174180402,0.25757352637498,-0.314465226912032,0.753167722765212,0.881011021108712
"gene-LOC102153543|LOC102153543",31.93384616026,-0.310234183921973,0.987583008769643,-0.314134792890443,0.753418665158104,0.881011021108712
"gene-FAM204A|FAM204A",1354.38752580231,-0.0661632251627793,0.210655043968395,-0.314083270527839,0.753457795271889,0.881011021108712
"gene-LOC111099016|LOC111099016",155.634251799491,-0.34638221090018,1.10421749386886,-0.313690203989212,0.753756341594871,0.881043059607025
"gene-GAS7|GAS7",1650.80205411758,-0.167717460595241,0.535042131790784,-0.313465894795783,0.753926727939975,0.881058080277135
"gene-CHP2|CHP2",94.7273926034903,-0.222656606625589,0.710025853381844,-0.313589435603053,0.753832884264308,0.881058080277135
"gene-NPHS2|NPHS2",27.9637609727692,-0.144798797595027,0.46191211865893,-0.31347694019248,0.753918337522858,0.881058080277135
"gene-LOC111092639|LOC111092639",106.292751624932,-0.2153806613174,0.68687979162093,-0.313563834523556,0.753852330976422,0.881058080277135
"gene-LOC102153737|LOC102153737",33.9239392277669,-0.404655044985325,1.29243534243349,-0.313095001118905,0.754208486845115,0.881178621373461
"gene-LOC111097123|LOC111097123",36.6163300988766,-0.345419000550005,1.10332527648111,-0.31307086669098,0.754226822317243,0.881178621373461
"gene-LOC111098784|LOC111098784",22.4959159583869,-0.36067160719249,1.15161678463304,-0.31318717476614,0.75413846171043,0.881178621373461
"gene-DDX1|DDX1",2638.94181162303,0.05407798958472,0.172629134107947,0.313261083444376,0.754082314094416,0.881178621373461
"gene-NAA50|NAA50",1425.84531624799,0.081886426853438,0.261546176017708,0.313085926547417,0.754215380986582,0.881178621373461
"gene-LOC102157082|LOC102157082",25.9527896485472,-0.169985314666158,0.54471442789982,-0.312063176519018,0.754992510925136,0.881221383888618
"gene-LOC111092791|LOC111092791",41.5661695278705,-0.321045029227571,1.02643767826429,-0.312775959053315,0.754450881522828,0.881221383888618
"gene-TAF5L|TAF5L",522.065557588816,-0.0481948492133012,0.154376418540862,-0.312190486531754,0.754895761709537,0.881221383888618
"gene-HEPACAM|HEPACAM",103.627790749849,0.26244881996743,0.838634318510109,0.312947865565158,0.754320271213567,0.881221383888618
"gene-LOC106558923|LOC106558923",43.9492641920103,0.0955874879267741,0.306333119338065,0.31203771937335,0.755011857538471,0.881221383888618
"gene-LOC119872586|LOC119872586",37.172662769514,0.427091764369788,1.36866645333292,0.312049559868842,0.755002859122952,0.881221383888618
"gene-MAPRE2|MAPRE2",1257.74983122681,-0.134659236678658,0.431227753779682,-0.312269410997737,0.754835785010047,0.881221383888618
"gene-LOC111096791|LOC111096791",136.127296062163,-0.277183982174453,0.887026189015016,-0.312486807725765,0.754670587377843,0.881221383888618
"gene-CNOT2|CNOT2",1589.82769968535,-0.0532708667025606,0.170623198934209,-0.312213503411699,0.754878270447188,0.881221383888618
"gene-CBY3|CBY3",226.375795420343,-0.27637708508393,0.884750296777934,-0.312378629417175,0.754752789606661,0.881221383888618
"gene-LOC111098081|LOC111098081",38.1316862938762,-0.344772632593226,1.10484620300755,-0.312054864880474,0.754998827486664,0.881221383888618
"gene-LOC102156644|LOC102156644",222.390900499556,-0.371035256297961,1.18814111788596,-0.312282144530221,0.754826108614863,0.881221383888618
"gene-SEMA6C|SEMA6C",519.995573516753,-0.145486217048125,0.465448572472393,-0.312572055544878,0.754605811462475,0.881221383888618
"gene-LOC119864790|LOC119864790",18.1308012464048,-0.159909346073611,0.511927246274328,-0.312367328047861,0.75476137741966,0.881221383888618
"gene-LOC111092350|LOC111092350",63.9479619602796,-0.476421849716911,1.52421258995462,-0.312569160533633,0.754608011220686,0.881221383888618
"gene-CLIP1|CLIP1",3546.7900592475,-0.145774277396458,0.466182136535215,-0.312698119408628,0.754510024466775,0.881221383888618
"gene-LOC102151670|LOC102151670",101.42871688868,-0.324720335686066,1.04002278118592,-0.312224252737804,0.754870101733949,0.881221383888618
"gene-LOC106558201|LOC106558201",16.2839358401938,0.128518716051112,0.411587382563565,0.312251350492417,0.754849509514788,0.881221383888618
"gene-USP21|USP21",350.314862070009,-0.0470800772030901,0.150659968368247,-0.312492281214448,0.754666428272508,0.881221383888618
"gene-LOC111098883|LOC111098883",182.130728627788,0.343673192638627,1.10190634232256,0.311889658348135,0.75512438220957,0.881285084926069
"gene-ERICH6B|ERICH6B",544.118537909085,-0.340297735906952,1.09117968311766,-0.311862236047753,0.755145223411909,0.881285084926069
"gene-FLI1|FLI1",258.909958790717,0.155673151891633,0.499261353109396,0.311806934228139,0.755187253849291,0.881288161495175
"gene-LOC100685066|LOC100685066",15.3798672270399,-0.199518501773801,0.640453616220808,-0.311526856466391,0.755400129416334,0.881317825979872
"gene-FER|FER",334.160889870278,0.0824779057341529,0.264764404269577,0.311514328981231,0.755409651475751,0.881317825979872
"gene-LOC100683946|LOC100683946",46.5677938422093,0.190914392608109,0.612748330336389,0.311570645167324,0.755366846203534,0.881317825979872
"gene-LOC119864227|LOC119864227",65.5688706475692,-0.121665554340429,0.390428114741156,-0.311620884221134,0.755328660722125,0.881317825979872
"gene-LOC102155943|LOC102155943",60.3404176566724,-0.335872829972358,1.07753316309754,-0.311705329798703,0.755264477041957,0.881317825979872
"gene-TRIM32|TRIM32",520.482866852166,-0.0515383677701025,0.165489538013563,-0.311429764012507,0.755473929726584,0.881319993901369
"gene-LOC111094439|LOC111094439",44.7946790416229,-0.222982443892297,0.716045451309435,-0.311408226229953,0.755490300972087,0.881319993901369
"gene-LHFPL2|LHFPL2",1177.61065764296,-0.10338050053506,0.33213438628285,-0.311261058188115,0.755602168914773,0.881404532317884
"gene-LOC102153693|LOC102153693",23.9321748588313,-0.379159475926456,1.21836637203197,-0.311203168956559,0.755646174093122,0.881409904616364
"gene-LOC102156681|LOC102156681",61.653220770698,-0.334101005592395,1.07566084669775,-0.310600694092452,0.756104199462095,0.881488181491562
"gene-CENPK|CENPK",74.625961003414,-0.155193909023977,0.499558372697858,-0.310662211876971,0.756057427262082,0.881488181491562
"gene-YARS1|YARS1",2567.32406134586,0.112683612652828,0.362635561159522,0.310735142170071,0.756001979247416,0.881488181491562
"gene-ABHD17C|ABHD17C",363.316118538517,0.122765405957668,0.39525676298286,0.310596598097909,0.756107313693692,0.881488181491562
"gene-LOC111095929|LOC111095929",94.6239991343977,-0.153737788843779,0.494395815598298,-0.310960942615851,0.75583031388427,0.881488181491562
"gene-ETF1|ETF1",2145.36245538123,-0.135300915847218,0.435398798172935,-0.310751698017958,0.755989392212657,0.881488181491562
"gene-LOC111090524|LOC111090524",99.1181834208305,-0.366798396163253,1.18077369616276,-0.31064241806475,0.756072476473491,0.881488181491562
"gene-LOC119870131|LOC119870131",54.6758274422481,-0.259820208377054,0.836473044453434,-0.310613964311097,0.756094109989977,0.881488181491562
"gene-HELLS|HELLS",464.24562668845,0.157707137644668,0.5077439130417,0.310603699215033,0.756101914635474,0.881488181491562
"gene-LOC119866620|LOC119866620",34.2303745076223,-0.299492413087026,0.9636467944804,-0.310790649439677,0.755959778587675,0.881488181491562
"gene-GPRC5C|GPRC5C",792.471348231821,0.191212392445681,0.615837212724321,0.310491780124493,0.756187009348063,0.881535153002893
"gene-LOC102151923|LOC102151923",15.8424519316457,-0.424709024010643,1.36990886754064,-0.310027209892518,0.756540264606742,0.881575824203273
"gene-UBR4|UBR4",5768.09218720024,0.0686436922606038,0.221490194258386,0.309917522490975,0.756623677402924,0.881575824203273
"gene-LOC111095618|LOC111095618",290.360487810356,-0.21461275170529,0.692497024761916,-0.309911442260817,0.756628301252985,0.881575824203273
"gene-LOC102155732|LOC102155732",64.4493291434348,-0.419568489396368,1.35486899447402,-0.309674581902474,0.756808433908088,0.881575824203273
"gene-LOC102155970|LOC102155970",72.9618000775206,-0.311787465881442,1.00616601042719,-0.309876762532522,0.756654674411953,0.881575824203273
"gene-ZKSCAN2|ZKSCAN2",937.32662434206,-0.0779773306851962,0.251226180361774,-0.310386961155506,0.756266708353176,0.881575824203273
"gene-CAMSAP2|CAMSAP2",4921.13252467015,-0.200576164281278,0.647573336475129,-0.309735056994555,0.756762441254058,0.881575824203273
"gene-LOC102152591|LOC102152591",181.359263046996,-0.281062355173223,0.907623115114113,-0.309668573323946,0.756813003612886,0.881575824203273
"gene-EPB41L3|EPB41L3",1646.04791221375,-0.154272306507249,0.498042973305296,-0.30975701852274,0.756745739236114,0.881575824203273
"gene-LOC102157307|LOC102157307",357.627008952553,-0.372039034401249,1.19949333385755,-0.310163486448713,0.756436635793984,0.881575824203273
"gene-EXOC6B|EXOC6B",890.557762803327,-0.0629601087778386,0.203070194322818,-0.310041111586036,0.756529693138196,0.881575824203273
"gene-LOC119865386|LOC119865386",424.765914412129,-0.36774664629146,1.1873390094842,-0.30972337584631,0.756771324960258,0.881575824203273
"gene-LOC119865708|LOC119865708",46.4526947361841,0.113864127413634,0.36709738459478,0.310174172282168,0.75642851014838,0.881575824203273
"gene-PDLIM2|PDLIM2",86.9463843968656,0.21038147979761,0.678843489179262,0.30991161166172,0.756628172428077,0.881575824203273
"gene-LOC100684512|LOC100684512",745.434830181096,-0.394070910208149,1.2719276474433,-0.309821797647273,0.756696474560379,0.881575824203273
"gene-ADAP1|ADAP1",79.2831387130618,0.107819985284014,0.348452492570379,0.309425208838869,0.756998096772605,0.881617811633045
"gene-MPL|MPL",37.3067546647123,-0.162559984094223,0.525380323271822,-0.309413917677533,0.757006684710525,0.881617811633045
"gene-LOC111090124|LOC111090124",51.3230629089681,-0.318274685988961,1.02848044931016,-0.309461094960473,0.756970802367197,0.881617811633045
"gene-SBNO1|SBNO1",3016.60724705526,-0.105693905531468,0.341581600071544,-0.309425055416716,0.756998213463671,0.881617811633045
"gene-LOC102152546|LOC102152546",53.5922413266152,-0.278000046541855,0.899431151338568,-0.30908429859042,0.757257402721196,0.881772088084315
"gene-LOC102152412|LOC102152412",77.2561684859806,-0.314205462352979,1.01624284972846,-0.309183442163392,0.757181988504794,0.881772088084315
"gene-PLAAT4|PLAAT4",205.862823472376,0.165129463674539,0.534228716212727,0.309098816037409,0.75724635978441,0.881772088084315
"gene-LOC106560144|LOC106560144",276.301625728692,-0.360674639515065,1.16886199751351,-0.308569052875634,0.757649364990152,0.881849517442754
"gene-ZCCHC17|ZCCHC17",866.115887623694,-0.0554033741184459,0.17960193302714,-0.308478718378125,0.757718091470413,0.881849517442754
"gene-LOC102156249|LOC102156249",495.78014394112,-0.363342086079017,1.177654402573,-0.30853031694627,0.757678835048302,0.881849517442754
"gene-PTGES3|PTGES3",2429.67829545274,-0.0933136817955836,0.302460999751141,-0.308514756852488,0.757690673171643,0.881849517442754
"gene-LOC119873614|LOC119873614",27.1061389719421,-0.344435573713346,1.11509273368212,-0.308885138705903,0.757408901991672,0.881849517442754
"gene-BNC2|BNC2",281.224956650647,0.110106169489333,0.356599580783865,0.308766962785827,0.757498801839103,0.881849517442754
"gene-ACMSD|ACMSD",20.3159677882496,-0.13479454100897,0.4369054906736,-0.308521050630767,0.757685884856669,0.881849517442754
"gene-TP53TG5|TP53TG5",1011.99649113031,-0.333034890738495,1.07813911731214,-0.308897882834239,0.757399207359893,0.881849517442754
"gene-EFHD1|EFHD1",2583.44872754056,-0.136829434241859,0.443484238270947,-0.308532801019782,0.757676945169797,0.881849517442754
"gene-LOC111093868|LOC111093868",29.7406142501949,0.458705366577016,1.4857524861413,0.308736058566752,0.757522312115378,0.881849517442754
"gene-ATP5MJ|ATP5MJ",2011.55091227265,0.0921148410078197,0.298762389437998,0.308321409468899,0.757837776650201,0.881866994209119
"gene-LOC111098375|LOC111098375",337.053805398687,-0.3342298762445,1.08409352126469,-0.308303545486178,0.757851368453369,0.881866994209119
"gene-PAK5|PAK5",279.618486358845,-0.278408008930266,0.902950580736615,-0.308331391406985,0.757830181929729,0.881866994209119
"gene-CHMP2A|CHMP2A",1686.20365692968,0.081146656841375,0.263796152502358,0.307611222042557,0.758378180061427,0.881975372538687
"gene-LOC119871117|LOC119871117",88.0933979357996,-0.365347056397037,1.18587545541776,-0.308082147014614,0.758019825591952,0.881975372538687
"gene-TUFM|TUFM",854.8585643492,0.111848298339816,0.363598448140651,0.307614894705353,0.758375385115649,0.881975372538687
"gene-SLA|SLA",62.027231536272,0.158891125510512,0.516375844106448,0.307704412055645,0.75830726218475,0.881975372538687
"gene-DQX1|DQX1",37.0837358638932,0.107164597664297,0.347900440752597,0.308032371078555,0.758057700569287,0.881975372538687
"gene-LOC111092556|LOC111092556",15.4527612479594,-0.35567140227311,1.15615900571666,-0.307631909204947,0.758362436893842,0.881975372538687
"gene-ATP2A2|ATP2A2",5666.21178847384,-0.109185710592075,0.354786758182213,-0.307750241726887,0.758272386414759,0.881975372538687
"gene-HSPA13|HSPA13",1739.81095942964,0.082142887670765,0.266877213992531,0.307792810191221,0.758239992820458,0.881975372538687
"gene-RCHY1|RCHY1",1135.49149825454,0.0971148519404583,0.315461339043303,0.307850249526543,0.75819628351788,0.881975372538687
"gene-OBSL1|OBSL1",1035.32582599079,-0.16740054992044,0.543478636304704,-0.308016799075403,0.758069549572027,0.881975372538687
"gene-LHFPL1|LHFPL1",20.3667930398858,-0.222998824661605,0.724682444852339,-0.307719369008647,0.758295880088471,0.881975372538687
"gene-LOC111095663|LOC111095663",21.2215792928977,-0.302161297673474,0.983259140917992,-0.307305861800958,0.758610574353983,0.882100154809071
"gene-LOC111091307|LOC111091307",34.6214786023572,0.0950424602719604,0.309225767392491,0.307356211202561,0.758572254459535,0.882100154809071
"gene-LOC119865609|LOC119865609",32.6759280413626,-0.275079004935081,0.895406851851973,-0.307211190495287,0.758682628343898,0.882100154809071
"gene-LOC111094466|LOC111094466",145.03407960011,-0.232861177089107,0.757944693743851,-0.307227135450866,0.758670492548839,0.882100154809071
"gene-LOC111094871|LOC111094871",116.921003461263,-0.291248041874084,0.94754630700658,-0.307370774093536,0.758561171053166,0.882100154809071
"gene-PPP2R5E|PPP2R5E",214.040384991013,-0.0897772850377897,0.292331800644627,-0.307107488271273,0.758761558138282,0.882100234740504
"gene-BEND2|BEND2",666.535377757464,-0.293138703119976,0.954430182952881,-0.307134778798637,0.75874078653949,0.882100234740504
"gene-LOC111097576|LOC111097576",26.281757050072,-0.159876693765525,0.521511011418662,-0.306564368277889,0.759174978446372,0.882122445479862
"gene-CDH11|CDH11",227.590990225749,0.150560306093013,0.490771612659539,0.306782833825925,0.7590086752471,0.882122445479862
"gene-KIF26A|KIF26A",80.5125094748593,-0.178645311903891,0.582546257401532,-0.306662878070395,0.759099988155541,0.882122445479862
"gene-NPTXR|NPTXR",131.851404872328,0.117190556442022,0.381757994539079,0.306976037485513,0.758861611519268,0.882122445479862
"gene-LOC100683571|LOC100683571",53.61153960916,0.15732491228693,0.512653255421957,0.306883669659794,0.758931919434947,0.882122445479862
"gene-LOC119864985|LOC119864985",152.608448062867,-0.245913146222397,0.802072872469901,-0.306597012145708,0.759150128146744,0.882122445479862
"gene-LOC106557621|LOC106557621",107.435702054099,-0.320062446271149,1.04371178321981,-0.306657883351445,0.75910379031619,0.882122445479862
"gene-SCP2D1|SCP2D1",2017.00465120848,-0.312261042650314,1.01776022842781,-0.306811991595193,0.758986480231845,0.882122445479862
"gene-LOC111093137|LOC111093137",61.8052191733281,-0.327139929748495,1.06647703188367,-0.306748218637847,0.759035024730007,0.882122445479862
"gene-ADCY2|ADCY2",274.475708571813,0.140705862931123,0.4584827815841,0.306894541262753,0.758923644158382,0.882122445479862
"gene-NAXE|NAXE",567.74532484089,0.0946804794423356,0.309002754206061,0.306406587493382,0.759295093324449,0.882216190545406
"gene-LOC111092758|LOC111092758",34.3826283194164,-0.535461091485652,1.7487049181783,-0.306204372115259,0.759449043725593,0.882349236935095
"gene-LOC111092037|LOC111092037",78.9838253995996,-0.329540616280956,1.07761385241033,-0.305805846448488,0.759752476772388,0.88241038527141
"gene-SHLD3|SHLD3",93.6206109445146,0.0915452026188046,0.299360708914451,0.305802331076673,0.759755153502323,0.88241038527141
"gene-TSPAN17|TSPAN17",1316.46506761081,-0.0402989251260913,0.131708833401957,-0.305969797812306,0.759627641532343,0.88241038527141
"gene-KIAA0319L|KIAA0319L",2310.88809190704,-0.053075439780727,0.173496353141407,-0.305916745912625,0.759668035428087,0.88241038527141
"gene-CYB561D2|CYB561D2",236.77573474978,-0.0766341828472156,0.250608947647683,-0.305791886389273,0.759763106478161,0.88241038527141
