gene_id,SRR13389805,SRR13389807,SRR13389809,SRR13389815,SRR13389817,SRR13389818,SRR13389820,SRR13389824,SRR13389834,SRR13389840,SRR13389841,SRR13389849
gene-LOC111098669|LOC111098669,3,1,1,0,2,0,0,4,1,7,0,4
gene-LOC119867720|LOC119867720,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098668|LOC111098668,4,0,0,0,0,0,0,5,0,7,0,0
gene-PEG10|PEG10,3651,3099,841,4307,1849,873,968,1867,4443,4368,84,1657
gene-PON3|PON3,133,116,0,48,39,29,9,22,29,38,18,10
gene-PPP1R9A|PPP1R9A,1274,748,1748,852,2157,924,1278,1472,1443,1254,238,609
gene-LOC119867679|LOC119867679,1,1,1,1,1,0,0,1,1,1,0,1
gene-LOC102152578|LOC102152578,1,1,2,2,2,3,1,2,2,4,2,2
gene-LOC100688314|LOC100688314,2,2,0,1,1,1,0,1,0,2,2,1
gene-LOC111098670|LOC111098670,23,45,29,19,29,0,39,58,0,15,0,23
gene-PON2|PON2,1432,1223,282,1443,802,1584,363,823,1393,1709,2798,410
gene-LOC119867357|LOC119867357,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119865671|LOC119865671,0,0,0,0,0,0,0,0,0,0,0,0
gene-PDK4|PDK4,96,104,14,90,34,1087,15,75,188,146,63,58
gene-LOC111098761|LOC111098761,0,0,0,0,0,0,0,0,0,0,0,0
gene-ASB4|ASB4,268,253,168,22,117,0,92,70,22,25,0,123
gene-LOC111098762|LOC111098762,12,10,0,5,0,0,0,4,3,0,0,0
gene-LOC111098763|LOC111098763,23,15,19,0,23,0,18,0,6,0,0,19
gene-LOC102153112|LOC102153112,27,19,9,11,18,3,6,12,19,29,0,12
gene-LOC102153551|LOC102153551,75,88,29,53,58,6,21,70,63,104,0,33
gene-LOC111098766|LOC111098766,38,86,34,0,44,0,40,54,0,22,0,0
gene-DYNC1I1|DYNC1I1,1585,1436,604,755,1042,202,608,870,1185,1227,23,608
gene-LOC111098764|LOC111098764,24,44,55,14,50,0,29,76,24,22,0,21
gene-LOC119867738|LOC119867738,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098765|LOC111098765,0,1,0,0,1,6,0,1,2,1,0,3
gene-LOC119867708|LOC119867708,0,0,0,1,0,2,2,1,0,0,0,1
gene-LOC119867674|LOC119867674,1,0,0,0,0,0,0,0,0,0,0,1
gene-SLC25A13|SLC25A13,690,739,343,656,626,1135,299,522,956,951,1025,399
gene-LOC106559687|LOC106559687,35,28,18,60,30,61,30,23,35,50,61,24
gene-LOC119866696|LOC119866696,0,3,3,0,3,12,0,3,10,10,3,5
gene-SEM1|SEM1,1500,1430,1062,1908,1746,1418,1304,1252,1638,1681,1431,1239
gene-DLX6|DLX6,113,101,88,75,132,0,104,109,34,49,0,62
gene-DLX5|DLX5,0,8,0,2,0,5,5,0,2,5,46,5
gene-SDHAF3|SDHAF3,62,75,23,79,60,88,36,51,70,88,124,58
gene-TAC1|TAC1,24,63,12,48,32,7,18,33,58,51,0,21
gene-MIR8841-2|MIR8841-2,32,30,29,12,39,5,27,18,39,44,1,34
rna-NR_128846.1|MIR8841-2,1,1,1,1,1,1,1,1,1,1,1,1
gene-LOC100682772|LOC100682772,932,622,659,227,744,169,457,744,1322,712,51,704
gene-LOC102154669|LOC102154669,3,7,4,7,0,25,0,7,7,9,25,6
gene-TRNAE-CUC-5|TRNAE-CUC,0,0,0,0,0,0,0,0,0,0,0,0
gene-C1GALT1|C1GALT1,191,150,79,158,181,731,62,137,418,433,414,216
gene-ASNS|ASNS,3738,1579,2896,914,3606,313,1162,2369,807,1044,97,2342
gene-LOC111098769|LOC111098769,149,127,104,54,176,9,106,88,66,59,4,84
gene-LOC608813|LOC608813,65,70,41,80,76,58,53,50,62,75,33,57
gene-COL28A1|COL28A1,56,76,0,158,76,1643,0,73,103,189,36,60
gene-LOC119866411|LOC119866411,4,15,0,7,8,0,0,5,3,0,3,5
gene-MIOS|MIOS,884,591,320,559,703,1656,160,554,1256,1436,747,705
gene-LOC106559661|LOC106559661,0,0,3,0,0,0,0,7,0,0,37,5
gene-LOC610321|LOC610321,796,726,554,652,880,134,1067,713,903,711,177,782
gene-LOC106559691|LOC106559691,127,44,256,189,231,15,233,301,61,68,9,351
gene-RPA3|RPA3,1699,1776,1438,1298,1876,774,1062,1529,1393,1556,786,1579
gene-GLCCI1|GLCCI1,2047,2542,1917,1014,2455,246,1613,1856,1675,2002,85,1757
gene-LOC119866248|LOC119866248,13,7,4,8,15,0,8,17,12,25,2,23
gene-LOC610367|LOC610367,42,56,40,45,75,33,41,54,36,47,20,41
gene-LOC119866185|LOC119866185,0,0,0,0,0,0,0,4,0,0,0,0
gene-NXPH1-2|NXPH1,16,16,19,10,15,21,21,21,9,12,36,10
gene-LOC111098771|LOC111098771,10,8,7,0,0,0,10,20,0,0,0,5
gene-LOC111098672|LOC111098672,17,31,16,9,28,0,25,27,6,13,0,16
gene-LOC100686279|LOC100686279,0,0,0,0,0,0,0,0,0,0,0,0
gene-NDUFA4|NDUFA4,1112,1143,507,1287,748,1556,433,728,1254,1243,4225,855
gene-NXPH1|NXPH1,84,95,107,43,102,4,103,93,30,65,0,76
gene-ICA1|ICA1,12495,12206,13623,3472,15604,636,10818,14108,1961,3261,491,9295
gene-LOC119867658|LOC119867658,1,0,0,0,0,0,0,0,0,0,0,0
gene-PHF14|PHF14,861,905,650,631,1009,1152,392,593,1008,1074,400,669
gene-LOC111098772|LOC111098772,50,0,25,100,27,0,64,122,19,37,0,69
gene-LOC482320|LOC482320,209,254,225,225,228,133,258,209,74,93,306,175
gene-LOC106559673|LOC106559673,35,29,24,45,42,174,20,24,36,39,109,22
gene-LOC119865651|LOC119865651,31,44,21,63,35,161,25,28,31,38,148,31
gene-THSD7A|THSD7A,38,19,34,15,62,222,16,79,22,39,19,37
gene-LOC106559663|LOC106559663,1,1,0,1,1,1,1,0,1,1,2,1
gene-TMEM106B|TMEM106B,294,283,81,287,176,968,46,204,630,773,974,207
gene-LOC102156909|LOC102156909,132,55,67,76,66,89,136,131,99,114,68,110
gene-VWDE|VWDE,35,25,8,24,24,237,8,28,52,74,21,33
gene-SCIN|SCIN,13,0,0,7,12,1233,0,16,10,21,4417,9
gene-CRSP-4|CRSP-4,1,2,0,0,1,0,1,1,0,0,1,1
gene-LOC119867091|LOC119867091,19,2,10,7,12,0,32,10,3,5,5,0
gene-LOC119865742|LOC119865742,5,3,5,0,3,0,5,4,0,0,0,0
gene-LOC119867546|LOC119867546,9,0,0,9,36,0,31,23,9,0,0,47
gene-LOC119866733|LOC119866733,0,0,3,2,0,5,4,2,0,0,19,3
gene-LOC102151173|LOC102151173,82,134,97,30,95,0,45,68,16,49,9,63
gene-ARL4A|ARL4A,8802,10239,8998,6123,15016,1855,8001,10617,3313,5315,1177,8859
gene-LOC100687177|LOC100687177,89,93,73,73,102,43,67,80,62,78,43,97
gene-LOC610531|LOC610531,60,31,29,56,64,29,19,4,68,48,11,31
gene-LOC111098674|LOC111098674,70,63,36,44,81,86,30,64,75,75,79,57
gene-LOC100856609|LOC100856609,10,9,3,11,5,43,3,4,10,10,20,4
gene-ETV1|ETV1,1298,800,616,1047,1165,571,686,1085,215,767,79,555
gene-LOC119866403|LOC119866403,906,10,0,275,519,0,0,283,2,188,0,765
gene-LOC102152416|LOC102152416,6,10,7,16,13,0,8,5,9,14,0,7
gene-MEOX2|MEOX2,10,17,2,6,7,69,3,5,9,9,5,8
gene-DGKB|DGKB,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119867748|LOC119867748,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC102153581|LOC102153581,11,10,4,12,6,31,3,5,11,13,48,6
gene-AGMO|AGMO,0,0,0,6,0,14,4,4,19,24,0,18
gene-LOC119867201|LOC119867201,0,0,3,0,5,0,0,4,0,3,0,0
gene-LOC111098775|LOC111098775,0,0,0,0,3,0,0,0,0,0,0,0
gene-LOC111098776|LOC111098776,26,25,24,5,18,0,9,23,8,8,0,27
gene-CRPPA|CRPPA,373,376,281,148,468,285,273,339,191,229,361,260
gene-LOC119867653|LOC119867653,1,0,0,0,1,0,0,0,0,0,0,0
gene-LOC111098777|LOC111098777,27,44,20,10,29,0,51,17,7,3,0,21
gene-SOSTDC1|SOSTDC1,248,159,360,83,404,335,225,325,67,149,13,201
gene-LRRC72|LRRC72,2093,1879,1980,448,2580,0,1390,2965,296,414,12,2329
gene-TSPAN13|TSPAN13,12,20,6,15,11,257,3,28,18,28,8590,10
gene-ANKMY2|ANKMY2,664,544,188,548,451,1429,190,381,895,830,639,321
gene-BZW2|BZW2,296,238,154,405,249,1299,129,264,448,434,1912,224
gene-LOC111098778|LOC111098778,37,32,26,8,17,4,18,41,18,27,4,34
gene-LOC482334|LOC482334,588,707,392,1389,613,1217,512,610,879,852,805,590
gene-AHR|AHR,192,109,46,242,320,1018,107,228,163,207,691,77
gene-LOC100855450|LOC100855450,0,0,0,0,0,0,0,0,2,0,0,0
gene-LOC119867207|LOC119867207,0,0,0,0,0,0,0,2,2,3,0,2
gene-LOC102153624|LOC102153624,0,10,32,12,0,0,35,0,0,0,0,26
gene-LOC111098780|LOC111098780,0,0,0,0,0,0,0,5,0,0,0,0
gene-LOC111098779|LOC111098779,16,14,19,6,0,0,11,17,9,21,0,16
gene-LOC102153678|LOC102153678,7,8,6,4,6,11,3,4,9,11,10,4
gene-PRPS1L1|PRPS1L1,12,5,19,8,11,0,19,15,3,0,0,10
gene-LOC100855891|LOC100855891,0,0,3,0,0,0,0,0,0,0,0,0
gene-SNX13|SNX13,1584,1319,872,672,1674,1280,598,1052,1640,1927,1665,1215
gene-LOC102153939|LOC102153939,133,154,92,61,132,31,75,64,108,102,153,76
gene-TWIST1|TWIST1,16,13,5,36,8,71,10,17,18,29,18,21
gene-LOC119866951|LOC119866951,0,10,7,5,5,6,0,0,3,0,0,0
gene-LOC111098677|LOC111098677,2,1,1,1,1,0,2,1,1,0,0,1
gene-LOC100686844|LOC100686844,3,3,1,5,1,14,0,1,5,8,6,1
gene-LOC111098676|LOC111098676,7,5,3,0,0,0,0,5,0,5,0,5
gene-POLR1F|POLR1F,213,191,56,173,171,327,68,100,337,306,228,154
gene-LOC111098678|LOC111098678,14,0,0,0,9,0,0,7,0,0,0,0
gene-MACC1|MACC1,113,100,90,47,126,1250,95,95,36,59,219,51
gene-LOC111098789|LOC111098789,0,24,15,14,42,0,18,18,21,21,0,53
gene-LOC111098790|LOC111098790,21,30,10,20,19,0,7,21,57,67,160,54
gene-LOC100688187|LOC100688187,4,3,4,4,4,6,0,2,8,5,22,1
gene-LOC102155599|LOC102155599,168,170,195,188,230,15,400,159,86,107,66,147
gene-ITGB8|ITGB8,752,686,262,634,672,1484,266,453,1223,1486,877,538
gene-HDAC9|HDAC9,104,132,125,185,242,578,189,181,182,286,78,130
gene-LOC119867753|LOC119867753,0,0,0,0,0,0,0,0,0,1,0,0
gene-LOC111098782|LOC111098782,53,76,35,21,66,0,96,50,22,19,0,40
gene-LOC111098786|LOC111098786,23,1,1,8,1,0,117,225,74,6,0,3
gene-LOC111098781|LOC111098781,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098784|LOC111098784,38,35,38,4,68,0,30,20,4,3,0,23
gene-LOC111098783|LOC111098783,13,26,34,7,31,0,19,24,10,11,1,27
gene-LOC119866183|LOC119866183,3,0,0,0,1,0,0,3,2,0,0,0
gene-SP8|SP8,4,2,0,0,3,0,0,0,0,10,0,0
gene-LOC111098679|LOC111098679,25,36,25,18,60,0,33,42,8,15,0,49
gene-LOC111098680|LOC111098680,12,11,21,21,19,0,19,17,0,7,0,9
gene-LOC102155842|LOC102155842,79,48,33,22,74,0,51,45,11,18,0,55
gene-LOC119867600|LOC119867600,1,0,0,0,2,0,0,0,0,0,0,5
gene-SP4|SP4,335,198,116,149,100,508,35,186,362,469,217,241
gene-ABCB5|ABCB5,1133,1036,957,276,1304,195,823,1018,302,473,18627,791
gene-LOC119866670|LOC119866670,0,0,0,0,0,0,0,0,0,3,0,0
gene-LOC111098792|LOC111098792,18,20,11,26,20,3,26,13,25,22,187,15
gene-LOC111098794|LOC111098794,3,0,0,0,4,0,0,0,3,0,6,6
gene-LOC111098793|LOC111098793,186,249,143,67,208,2,115,124,32,44,138,99
gene-LOC119866665|LOC119866665,6,0,7,0,10,0,0,11,0,6,15,10
gene-LOC482348|LOC482348,1,1,1,1,0,1,0,0,0,1,1,0
gene-LOC119867676|LOC119867676,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100687492|LOC100687492,0,0,0,0,0,0,0,0,0,0,0,0
gene-CDCA7L|CDCA7L,518,295,165,692,381,663,122,421,600,767,297,320
gene-DNAH11|DNAH11,611,448,400,765,614,1259,302,591,562,681,695,467
gene-LOC111098796|LOC111098796,3,5,7,4,11,0,2,5,1,2,0,2
gene-IL6|IL6,0,0,0,0,0,6,0,0,0,0,0,0
gene-LOC119865812|LOC119865812,15,19,12,20,21,130,10,8,33,38,78,13
gene-RAPGEF5|RAPGEF5,1082,1008,187,1010,589,1972,185,621,1581,1313,577,263
gene-LOC100855807|LOC100855807,139,135,80,102,144,54,93,83,116,114,24,103
gene-TOMM7|TOMM7,1098,1292,958,1907,1101,836,1152,996,926,977,639,901
gene-LOC111098798|LOC111098798,2,2,0,0,0,0,0,1,2,2,0,2
gene-LOC111098797|LOC111098797,7,5,2,6,7,0,0,10,10,5,0,5
gene-LOC100688793|LOC100688793,130,78,50,132,58,34,26,56,109,62,6,47
gene-LOC119867751|LOC119867751,1,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098683|LOC111098683,3,4,10,0,9,1,10,7,1,2,0,2
gene-LOC119863900|LOC119863900,234,245,191,270,253,154,237,190,158,206,117,185
gene-FAM126A|FAM126A,3569,3203,2590,2295,4635,218,2424,2929,2475,3114,61,2639
gene-GPNMB|GPNMB,33,40,6,0,0,77,0,44,12,9,210,0
gene-KLHL7|KLHL7,1370,1511,1309,576,1805,800,1073,1339,1027,1263,1682,1057
gene-NUP42|NUP42,1400,1523,969,707,1690,328,907,1210,731,981,331,1215
gene-MALSU1|MALSU1,826,862,396,780,599,878,791,691,730,815,723,511
gene-LOC119867705|LOC119867705,0,0,0,0,0,1,0,0,0,0,0,0
gene-LOC119867715|LOC119867715,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119867709|LOC119867709,0,0,0,0,0,0,0,0,0,0,0,0
gene-IGF2BP3|IGF2BP3,80,47,27,107,62,14,22,78,116,164,0,65
gene-LOC100682545|LOC100682545,0,0,0,0,0,0,0,0,0,0,0,0
gene-FAM221A|FAM221A,566,538,323,286,512,79,200,339,530,427,69,438
gene-TRA2A|TRA2A,1163,1152,758,847,1111,2080,582,1117,1593,1852,839,1370
gene-CCDC126|CCDC126,1494,1456,1550,462,1932,169,1083,1447,589,668,138,1374
gene-LOC102154588|LOC102154588,11,21,16,19,14,4,24,24,7,11,6,7
gene-LOC100856158|LOC100856158,0,0,0,0,0,0,0,0,0,0,0,0
gene-NPY|NPY,51,24,33,68,35,10,15,26,26,39,0,29
gene-LOC111098799|LOC111098799,70,67,51,39,70,0,80,41,30,28,0,34
gene-LOC102153874|LOC102153874,0,0,0,0,0,0,0,1,0,0,0,2
gene-STK31|STK31,2924,2582,1487,1548,3073,78,1532,2102,3676,3746,11,1950
gene-LOC119866098|LOC119866098,36,17,12,4,7,0,8,16,3,8,0,6
gene-LOC100682919|LOC100682919,135,169,143,78,270,2,229,182,55,87,6,119
gene-OSBPL3|OSBPL3,108,172,73,164,198,83,94,309,381,254,1345,146
gene-MPP6|MPP6,3465,3442,2837,1232,4946,164,3097,3386,1002,1582,38,2167
gene-GSDME|GSDME,83,83,55,76,163,279,116,53,42,84,43,47
gene-LOC119867684|LOC119867684,2,1,1,1,1,1,1,1,1,1,1,2
gene-LOC111098800|LOC111098800,74,87,68,42,167,55,97,144,26,61,7,12
gene-LOC102153048|LOC102153048,818,955,834,191,1064,3,761,940,239,435,9,586
gene-LOC111098686|LOC111098686,2,4,0,2,0,0,0,2,0,4,0,2
gene-LOC119867670|LOC119867670,0,1,1,0,1,0,0,0,0,0,0,0
gene-LOC111098804|LOC111098804,88,87,61,44,77,2,96,71,26,34,0,40
gene-LOC119867356|LOC119867356,4,11,3,6,0,0,0,8,0,0,0,8
gene-LOC102154152|LOC102154152,0,0,2,5,0,25,0,7,0,3,221,4
gene-LOC102154034|LOC102154034,13,6,7,0,26,0,56,0,0,4,0,7
gene-NFE2L3|NFE2L3,63,50,33,68,66,344,27,63,78,119,568,67
gene-NPVF|NPVF,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC106559715|LOC106559715,0,0,0,0,0,2,0,2,0,0,2,0
gene-LOC119867701|LOC119867701,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC119866719|LOC119866719,0,0,0,7,2,85,0,0,2,3,41,5
gene-CYCS|CYCS,798,881,514,938,820,720,544,678,1015,1332,2025,704
gene-LOC102153462|LOC102153462,995,1009,1067,1056,1361,160,1400,969,457,517,117,1012
gene-LOC102153822|LOC102153822,27,20,15,16,31,38,10,16,48,73,151,27
gene-C14H7orf31|C14H7orf31,8022,9253,10909,1567,11499,16,6555,12251,853,1322,77,7908
gene-LOC106559716|LOC106559716,49,69,88,0,99,0,35,83,8,5,0,26
gene-LOC111098684|LOC111098684,25,19,40,11,62,2,14,32,9,11,0,33
gene-LOC111098802|LOC111098802,2,0,0,3,0,48,0,0,0,5,17,0
gene-LOC102154772|LOC102154772,15,0,0,24,0,0,5,3,26,19,4,5
gene-LOC111098688|LOC111098688,9,6,0,10,26,0,10,8,0,6,7,12
gene-LOC119867521|LOC119867521,4,2,3,0,7,0,0,4,2,0,7,0
gene-SNX10|SNX10,102,98,56,147,128,128,48,106,191,242,219,110
gene-LOC119866302|LOC119866302,0,0,0,0,0,0,0,0,0,0,7,0
gene-LOC119866299|LOC119866299,131,133,77,74,188,59,86,129,38,98,36,104
gene-LOC111098806|LOC111098806,12,16,6,4,38,4,10,5,9,6,0,15
gene-LOC111098807|LOC111098807,54,60,17,51,40,3,17,33,64,88,0,52
gene-LOC102155186|LOC102155186,545,686,425,362,771,0,496,430,274,287,0,450
gene-HNRNPA2B1|HNRNPA2B1,7273,6165,3598,7056,8045,16837,2316,4568,12545,13279,8277,5667
gene-CBX3|CBX3,5040,4525,3002,4214,5556,3313,2911,3824,6076,6738,1738,5177
gene-LOC119866412|LOC119866412,25,66,5,5,17,5,0,8,7,65,0,3
gene-SKAP2|SKAP2,460,729,332,443,619,2241,370,581,658,787,3853,352
gene-LOC119866376|LOC119866376,61,60,58,50,48,14,53,62,178,79,35,35
gene-HOXA1|HOXA1,0,8,0,2,0,322,0,0,4,10,480,5
gene-LOC100683344|LOC100683344,6,7,0,7,7,403,8,0,6,0,687,0
gene-HOXA9|HOXA9,8,14,6,13,14,314,5,11,4,21,136,10
gene-HOXA2|HOXA2,0,0,0,0,0,644,0,0,0,0,325,0
gene-LOC119866384|LOC119866384,0,0,0,0,0,122,0,0,0,0,187,0
gene-HOXA3|HOXA3,21,10,10,49,13,826,17,11,17,25,358,15
gene-LOC119866382|LOC119866382,0,0,0,4,0,154,0,0,0,0,118,0
gene-HOXA6|HOXA6,0,0,0,3,3,395,2,3,0,4,109,0
gene-LOC119866379|LOC119866379,0,0,0,0,0,96,0,0,0,0,39,0
gene-HOXA7|HOXA7,172,151,148,224,210,1666,142,163,114,170,675,183
gene-HOXA4|HOXA4,23,18,10,31,12,390,9,23,15,37,355,22
gene-HOXA5|HOXA5,5,13,3,16,10,3220,0,12,7,11,918,8
gene-HOXA13|HOXA13,4,11,5,7,12,13,4,10,7,5,0,23
gene-LOC119867301|LOC119867301,0,0,0,0,0,4,0,0,3,0,4,0
gene-LOC102156409|LOC102156409,654,698,597,409,1101,138,523,890,162,517,66,396
gene-HOXA10|HOXA10,10,8,12,8,13,65,7,10,0,18,42,9
gene-LOC102156804|LOC102156804,256,265,328,65,295,0,209,276,55,99,0,152
gene-LOC111098808|LOC111098808,0,4,0,0,0,0,0,0,0,0,0,0
gene-LOC111098809|LOC111098809,144,135,138,68,180,0,141,149,38,80,0,82
gene-LOC111098810|LOC111098810,231,89,167,17,293,0,130,161,30,47,7,74
gene-HIBADH|HIBADH,1449,1295,450,1407,993,2598,336,760,1996,1643,2636,715
gene-LOC119867691|LOC119867691,1,0,0,1,1,0,0,0,1,0,0,1
gene-LOC111098691|LOC111098691,19,14,5,15,15,0,15,8,25,22,0,16
gene-LOC102151252|LOC102151252,1,1,0,1,1,2,1,0,1,1,2,1
gene-LOC100684099|LOC100684099,1,0,0,0,0,0,0,0,0,0,0,0
gene-TRIL|TRIL,19,38,8,26,39,467,6,47,64,48,125,21
gene-LOC102151330|LOC102151330,13,24,7,21,28,256,6,35,29,38,58,12
gene-CPVL|CPVL,85,115,72,36,100,9,134,66,36,51,22,45
gene-CREB5|CREB5,57,54,55,102,97,247,61,97,88,160,50,105
gene-LOC119866282|LOC119866282,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098811|LOC111098811,15,0,7,9,11,0,10,0,0,7,0,8
gene-TAX1BP1|TAX1BP1,9266,9427,7045,4254,11472,6033,5807,8556,7522,8205,6379,6888
gene-JAZF1|JAZF1,307,295,106,358,211,2380,97,272,406,506,276,194
gene-LOC119867717|LOC119867717,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC111098692|LOC111098692,0,0,0,0,0,15,0,0,0,0,52,0
gene-LOC119867663|LOC119867663,0,0,0,0,1,0,0,0,0,0,0,2
gene-LOC102152224|LOC102152224,1,1,0,1,2,313,1,1,2,2,122,1
gene-CHN2|CHN2,11,16,11,13,19,431,10,22,12,25,160,11
gene-LOC102152152|LOC102152152,36,35,22,15,65,179,56,20,7,24,305,14
gene-PRR15|PRR15,7,2,0,5,0,906,0,7,4,5,1091,7
gene-LOC102152268|LOC102152268,132,156,220,59,166,7,182,136,56,69,10,130
gene-LOC119866126|LOC119866126,16,18,25,15,56,14,40,23,1,13,37,21
gene-LOC111098813|LOC111098813,0,4,0,4,0,0,7,5,0,3,54,5
gene-WIPF3|WIPF3,1030,1236,453,1939,882,949,483,981,1663,1506,1412,695
gene-FKBP14|FKBP14,145,171,193,93,202,1525,92,165,90,153,3698,123
gene-SCRN1|SCRN1,128,150,121,289,165,567,62,171,300,358,1802,191
gene-LOC102152815|LOC102152815,11,16,16,16,24,5,30,10,6,5,19,12
gene-MTURN|MTURN,127,123,90,132,126,3881,60,132,162,166,2141,99
gene-PLEKHA8|PLEKHA8,1984,2165,3437,920,1833,340,1921,3771,670,763,191,2254
gene-LOC111098814|LOC111098814,282,414,266,214,373,8,166,322,269,345,24,320
gene-ZNRF2|ZNRF2,1150,1247,929,697,1551,234,883,1120,885,1169,867,1104
gene-LOC111098815|LOC111098815,299,413,321,600,384,321,254,475,491,470,727,467
gene-NOD1|NOD1,249,283,117,624,242,1046,114,243,514,526,389,188
gene-LOC119867309|LOC119867309,0,0,0,0,0,0,0,0,4,3,0,0
gene-LOC119867657|LOC119867657,1,2,0,0,1,0,0,0,2,1,0,2
gene-CRHR2|CRHR2,27,23,17,40,22,46,26,34,31,39,7,19
gene-LOC102153651|LOC102153651,275,302,333,63,313,0,201,256,82,58,0,153
gene-LOC111098816|LOC111098816,44,59,46,36,41,7,34,35,48,60,8,54
gene-GGCT|GGCT,1094,1065,469,1213,1000,670,383,682,1606,1519,3057,938
gene-GARS1|GARS1,1559,1583,988,2345,1772,1516,958,1333,2247,2618,1239,1338
gene-AQP1|AQP1,6,10,5,27,7,868,4,38,12,17,66,13
gene-LOC119866734|LOC119866734,2,0,2,1,0,13,0,4,4,2,10,2
gene-LOC111098817|LOC111098817,41,58,41,33,89,0,82,20,18,37,0,23
gene-ADCYAP1R1|ADCYAP1R1,26,13,11,47,23,913,20,22,14,47,60,14
gene-LOC111098693|LOC111098693,0,0,0,0,2,0,0,0,0,2,0,0
gene-LOC102154587|LOC102154587,288,233,412,32,261,0,122,342,18,48,0,259
gene-MINDY4|MINDY4,2902,2906,1913,2157,3788,463,3411,2838,1259,1191,1058,2496
gene-PPP1R17|PPP1R17,81,160,164,229,275,28,29,102,57,178,0,298
gene-ITPRID1|ITPRID1,205,212,314,89,229,6,203,146,65,93,0,164
gene-LOC100684852|LOC100684852,0,6,0,0,3,0,0,2,0,0,0,0
gene-PDE1C|PDE1C,45,50,51,42,79,316,72,60,31,45,19,43
gene-LOC119865954|LOC119865954,0,0,0,0,0,0,2,0,0,0,0,0
gene-LOC102155012|LOC102155012,0,0,6,0,0,0,3,0,0,0,0,0
gene-LOC119867724|LOC119867724,0,0,0,0,0,0,0,0,0,1,0,0
gene-NT5C3A|NT5C3A,808,737,150,408,408,358,100,389,904,927,154,393
gene-LOC119866550|LOC119866550,16,10,9,5,9,0,13,7,22,15,0,0
gene-LOC100686198|LOC100686198,2455,1817,1747,2792,3016,243,2315,1505,2053,2039,160,2114
gene-KBTBD2|KBTBD2,118,113,78,196,126,171,69,134,190,222,62,83
gene-LOC111098819|LOC111098819,0,0,0,0,4,0,0,0,0,0,0,2
gene-FKBP9|FKBP9,1418,1231,583,2503,1327,3281,427,1353,2389,2177,1101,1118
gene-LSM5|LSM5,316,283,141,269,300,233,149,234,435,420,215,205
gene-AVL9|AVL9,3902,2909,2702,2632,4723,1598,2454,2416,2261,2711,2221,2834
gene-LOC119863910|LOC119863910,1111,1301,741,809,1347,761,647,1103,1319,1389,369,784
gene-LOC102155480|LOC102155480,401,254,241,493,496,103,263,183,473,427,115,272
gene-LOC119867314|LOC119867314,667,702,622,705,940,935,675,683,550,646,855,533
gene-RP9|RP9,90,99,65,289,81,232,50,136,227,241,142,97
gene-LOC106559694|LOC106559694,348,376,182,472,255,428,172,230,339,435,1015,267
gene-LOC106559680|LOC106559680,0,0,10,15,7,0,25,2,0,7,2,14
gene-LOC100687204|LOC100687204,0,0,0,0,0,0,0,0,0,0,0,0
gene-NPSR1|NPSR1,7,8,42,26,37,0,54,20,3,18,0,19
gene-LOC119867687|LOC119867687,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC100687353|LOC100687353,34,26,20,20,29,13,15,26,27,35,18,33
gene-BMPER|BMPER,27,17,0,17,14,54,10,12,7,11,9,14
gene-BBS9|BBS9,287,319,127,235,269,447,126,216,473,470,282,219
gene-LOC100686960|LOC100686960,0,0,0,0,0,0,0,0,0,0,1,0
gene-LOC100687124|LOC100687124,0,0,0,0,0,1,0,0,0,1,0,0
gene-LOC102155698|LOC102155698,8,12,9,10,10,12,8,8,5,8,20,11
gene-LOC119867735|LOC119867735,1,1,1,2,1,1,1,1,2,1,1,1
gene-LOC119866208|LOC119866208,4489,4916,4058,3398,7236,133,4604,4032,3057,4213,161,4202
gene-LOC100687042|LOC100687042,2,2,1,2,2,8,2,2,2,4,6,3
gene-DPY19L1|DPY19L1,2833,2614,1910,1547,3398,604,1999,2386,1944,2376,166,2439
gene-LOC119866409|LOC119866409,37,25,9,10,30,0,10,12,5,21,0,73
gene-LOC119867666|LOC119867666,1,1,0,0,1,0,1,1,1,0,0,0
gene-TBX20|TBX20,94,45,27,38,80,12,30,46,30,89,4,85
gene-DPY19L2|DPY19L2,12290,11754,8998,6391,17990,130,9104,10540,8348,11777,14,12652
gene-LOC609952|LOC609952,24,25,14,34,31,109,17,20,23,24,60,22
gene-LOC111098822|LOC111098822,28,10,20,23,28,0,20,24,20,8,0,0
gene-LOC100687668|LOC100687668,31,30,21,23,38,12,20,16,31,33,7,19
gene-LOC102151385|LOC102151385,161,129,137,141,108,14,126,167,183,153,13,140
